datetimeUTC,"USGS 04092677: Grand Calumet River at Industrial Hwy at Gary, IN","USGS 04092750: Indiana Harbor Canal at East Chicago, IN","USGS 05536356: Grand Calumet River at Columbia Ave at Hammond, IN","USGS 04092750: Indiana Harbor Canal at East Chicago, IN (6-hour Mean)"
2021-12-27 10:15:00+00:00,2.54,2.19,2.02,1.57
2021-12-27 10:20:00+00:00,2.54,2.46,2.03,1.57
2021-12-27 10:25:00+00:00,2.54,2.68,2.03,1.56
2021-12-27 10:30:00+00:00,2.54,2.27,2.04,1.56
2021-12-27 10:35:00+00:00,2.54,1.98,2.10,1.57
2021-12-27 10:40:00+00:00,2.55,1.79,2.15,1.57
2021-12-27 10:45:00+00:00,2.55,1.36,2.21,1.57
2021-12-27 10:50:00+00:00,2.56,1.11,2.22,1.57
2021-12-27 10:55:00+00:00,2.57,1.22,2.24,1.57
2021-12-27 11:00:00+00:00,2.58,1.10,2.25,1.55
2021-12-27 11:05:00+00:00,2.60,0.76,2.22,1.54
2021-12-27 11:10:00+00:00,2.63,1.04,2.20,1.53
2021-12-27 11:15:00+00:00,2.65,1.18,2.17,1.52
2021-12-27 11:20:00+00:00,2.63,0.95,2.15,1.51
2021-12-27 11:25:00+00:00,2.62,1.02,2.12,1.51
2021-12-27 11:30:00+00:00,2.60,1.37,2.10,1.50
2021-12-27 11:35:00+00:00,2.60,1.50,2.08,1.50
2021-12-27 11:40:00+00:00,2.59,1.65,2.06,1.49
2021-12-27 11:45:00+00:00,2.59,2.07,2.04,1.49
2021-12-27 11:50:00+00:00,2.58,2.12,2.01,1.48
2021-12-27 11:55:00+00:00,2.58,1.63,1.98,1.48
2021-12-27 12:00:00+00:00,2.57,1.21,1.95,1.48
2021-12-27 12:05:00+00:00,2.56,1.22,2.01,1.46
2021-12-27 12:10:00+00:00,2.56,0.89,2.08,1.44
2021-12-27 12:15:00+00:00,2.55,0.84,2.14,1.43
2021-12-27 12:20:00+00:00,2.55,0.66,2.11,1.44
2021-12-27 12:25:00+00:00,2.56,0.98,2.07,1.44
2021-12-27 12:30:00+00:00,2.56,1.10,2.04,1.45
2021-12-27 12:35:00+00:00,2.56,1.41,2.00,1.45
2021-12-27 12:40:00+00:00,2.55,2.20,1.97,1.46
2021-12-27 12:45:00+00:00,2.55,2.30,1.93,1.47
2021-12-27 12:50:00+00:00,2.55,1.99,1.92,1.47
2021-12-27 12:55:00+00:00,2.54,1.65,1.90,1.48
2021-12-27 13:00:00+00:00,2.54,1.57,1.89,1.47
2021-12-27 13:05:00+00:00,2.53,1.11,1.96,1.47
2021-12-27 13:10:00+00:00,2.53,0.92,2.02,1.46
2021-12-27 13:15:00+00:00,2.52,1.11,2.09,1.44
2021-12-27 13:20:00+00:00,2.55,1.14,2.06,1.42
2021-12-27 13:25:00+00:00,2.57,1.30,2.03,1.41
2021-12-27 13:30:00+00:00,2.60,1.92,2.00,1.40
2021-12-27 13:35:00+00:00,2.58,2.07,1.97,1.40
2021-12-27 13:40:00+00:00,2.56,2.00,1.95,1.40
2021-12-27 13:45:00+00:00,2.54,1.93,1.92,1.41
2021-12-27 13:50:00+00:00,2.53,1.85,1.98,1.42
2021-12-27 13:55:00+00:00,2.53,1.44,2.03,1.43
2021-12-27 14:00:00+00:00,2.52,1.00,2.09,1.43
2021-12-27 14:05:00+00:00,2.52,1.38,2.09,1.42
2021-12-27 14:10:00+00:00,2.53,1.29,2.08,1.42
2021-12-27 14:15:00+00:00,2.53,1.30,2.08,1.42
2021-12-27 14:20:00+00:00,2.54,1.06,2.05,1.42
2021-12-27 14:25:00+00:00,2.55,1.12,2.01,1.43
2021-12-27 14:30:00+00:00,2.56,0.82,1.98,1.43
2021-12-27 14:35:00+00:00,2.55,0.99,1.96,1.44
2021-12-27 14:40:00+00:00,2.54,1.44,1.95,1.45
2021-12-27 14:45:00+00:00,2.53,1.49,1.93,1.46
2021-12-27 14:50:00+00:00,2.53,1.37,1.92,1.47
2021-12-27 14:55:00+00:00,2.52,1.95,1.92,1.47
2021-12-27 15:00:00+00:00,2.52,1.66,1.91,1.46
2021-12-27 15:05:00+00:00,2.52,1.10,1.91,1.47
2021-12-27 15:10:00+00:00,2.51,0.37,1.91,1.47
2021-12-27 15:15:00+00:00,2.51,0.80,1.91,1.48
2021-12-27 15:20:00+00:00,2.51,0.97,1.92,1.50
2021-12-27 15:25:00+00:00,2.50,1.21,1.94,1.52
2021-12-27 15:30:00+00:00,2.50,1.68,1.95,1.54
2021-12-27 15:35:00+00:00,2.50,1.65,1.91,1.55
2021-12-27 15:40:00+00:00,2.50,1.76,1.87,1.56
2021-12-27 15:45:00+00:00,2.50,1.98,1.83,1.56
2021-12-27 15:50:00+00:00,2.49,2.00,1.87,1.54
2021-12-27 15:55:00+00:00,2.49,1.90,1.91,1.53
2021-12-27 16:00:00+00:00,2.48,1.33,1.95,1.52
2021-12-27 16:05:00+00:00,2.47,1.28,1.97,1.51
2021-12-27 16:10:00+00:00,2.46,1.11,1.99,1.51
2021-12-27 16:15:00+00:00,2.45,0.73,2.01,1.52
2021-12-27 16:20:00+00:00,2.45,1.03,2.00,1.53
2021-12-27 16:25:00+00:00,2.45,1.68,1.98,1.54
2021-12-27 16:30:00+00:00,2.45,1.74,1.97,1.55
2021-12-27 16:35:00+00:00,2.47,2.06,1.94,1.55
2021-12-27 16:40:00+00:00,2.48,2.43,1.91,1.55
2021-12-27 16:45:00+00:00,2.50,2.36,1.88,1.55
2021-12-27 16:50:00+00:00,2.49,1.84,1.93,1.55
2021-12-27 16:55:00+00:00,2.47,1.77,1.99,1.54
2021-12-27 17:00:00+00:00,2.46,1.38,2.04,1.54
2021-12-27 17:05:00+00:00,2.46,0.86,2.07,1.54
2021-12-27 17:10:00+00:00,2.47,0.73,2.10,1.54
2021-12-27 17:15:00+00:00,2.47,1.00,2.13,1.53
2021-12-27 17:20:00+00:00,2.51,1.09,2.09,1.53
2021-12-27 17:25:00+00:00,2.54,1.29,2.05,1.54
2021-12-27 17:30:00+00:00,2.58,1.58,2.01,1.54
2021-12-27 17:35:00+00:00,2.56,1.91,1.97,1.56
2021-12-27 17:40:00+00:00,2.54,2.15,1.94,1.58
2021-12-27 17:45:00+00:00,2.52,2.40,1.90,1.59
2021-12-27 17:50:00+00:00,2.52,2.44,1.92,1.59
2021-12-27 17:55:00+00:00,2.51,2.03,1.93,1.60
2021-12-27 18:00:00+00:00,2.51,1.61,1.95,1.59
2021-12-27 18:05:00+00:00,2.51,1.33,2.02,1.58
2021-12-27 18:10:00+00:00,2.51,1.58,2.08,1.57
2021-12-27 18:15:00+00:00,2.51,1.73,2.15,1.57
2021-12-27 18:20:00+00:00,2.53,1.74,2.13,1.57
2021-12-27 18:25:00+00:00,2.55,2.12,2.10,1.57
2021-12-27 18:30:00+00:00,2.57,2.50,2.08,1.57
2021-12-27 18:35:00+00:00,2.57,2.29,2.07,1.56
2021-12-27 18:40:00+00:00,2.56,2.06,2.07,1.56
2021-12-27 18:45:00+00:00,2.56,1.83,2.06,1.56
2021-12-27 18:50:00+00:00,2.55,1.38,2.13,1.55
2021-12-27 18:55:00+00:00,2.55,0.84,2.20,1.55
2021-12-27 19:00:00+00:00,2.54,0.93,2.27,1.54
2021-12-27 19:05:00+00:00,2.57,1.15,2.25,1.55
2021-12-27 19:10:00+00:00,2.60,1.13,2.23,1.55
2021-12-27 19:15:00+00:00,2.63,1.49,2.21,1.55
2021-12-27 19:20:00+00:00,2.63,1.85,2.17,1.56
2021-12-27 19:25:00+00:00,2.63,1.86,2.12,1.57
2021-12-27 19:30:00+00:00,2.63,1.91,2.08,1.56
2021-12-27 19:35:00+00:00,2.62,2.29,2.08,1.55
2021-12-27 19:40:00+00:00,2.60,2.15,2.07,1.53
2021-12-27 19:45:00+00:00,2.59,1.82,2.07,1.51
2021-12-27 19:50:00+00:00,2.59,1.66,2.09,1.50
2021-12-27 19:55:00+00:00,2.58,1.35,2.12,1.50
2021-12-27 20:00:00+00:00,2.58,1.07,2.14,1.49
2021-12-27 20:05:00+00:00,2.58,1.20,2.14,1.50
2021-12-27 20:10:00+00:00,2.59,1.16,2.13,1.51
2021-12-27 20:15:00+00:00,2.59,0.95,2.13,1.53
2021-12-27 20:20:00+00:00,2.60,1.24,2.10,1.54
2021-12-27 20:25:00+00:00,2.60,1.56,2.07,1.55
2021-12-27 20:30:00+00:00,2.61,1.64,2.04,1.56
2021-12-27 20:35:00+00:00,2.60,2.16,2.01,1.56
2021-12-27 20:40:00+00:00,2.59,2.31,1.98,1.56
2021-12-27 20:45:00+00:00,2.58,2.09,1.95,1.55
2021-12-27 20:50:00+00:00,2.58,1.66,1.96,1.54
2021-12-27 20:55:00+00:00,2.57,1.86,1.98,1.52
2021-12-27 21:00:00+00:00,2.57,1.32,1.99,1.51
2021-12-27 21:05:00+00:00,2.57,0.64,2.02,1.49
2021-12-27 21:10:00+00:00,2.56,0.48,2.05,1.48
2021-12-27 21:15:00+00:00,2.56,0.71,2.08,1.47
2021-12-27 21:20:00+00:00,2.58,0.55,2.05,1.47
2021-12-27 21:25:00+00:00,2.59,0.76,2.02,1.46
2021-12-27 21:30:00+00:00,2.61,1.21,1.99,1.46
2021-12-27 21:35:00+00:00,2.60,1.30,1.95,1.45
2021-12-27 21:40:00+00:00,2.59,1.36,1.92,1.45
2021-12-27 21:45:00+00:00,2.58,1.70,1.88,1.46
2021-12-27 21:50:00+00:00,2.58,1.73,1.86,1.46
2021-12-27 21:55:00+00:00,2.57,1.64,1.83,1.46
2021-12-27 22:00:00+00:00,2.57,1.61,1.81,1.47
2021-12-27 22:05:00+00:00,2.56,1.55,1.82,1.48
2021-12-27 22:10:00+00:00,2.55,1.39,1.83,1.47
2021-12-27 22:15:00+00:00,2.54,1.41,1.84,1.47
2021-12-27 22:20:00+00:00,2.54,1.50,1.84,1.46
2021-12-27 22:25:00+00:00,2.54,1.20,1.85,1.45
2021-12-27 22:30:00+00:00,2.54,0.96,1.85,1.45
2021-12-27 22:35:00+00:00,2.54,1.16,1.83,1.45
2021-12-27 22:40:00+00:00,2.53,1.03,1.81,1.45
2021-12-27 22:45:00+00:00,2.53,1.03,1.79,1.45
2021-12-27 22:50:00+00:00,2.52,1.49,1.77,1.45
2021-12-27 22:55:00+00:00,2.52,1.54,1.75,1.45
2021-12-27 23:00:00+00:00,2.51,1.40,1.73,1.46
2021-12-27 23:05:00+00:00,2.51,1.77,1.71,1.46
2021-12-27 23:10:00+00:00,2.50,1.91,1.69,1.46
2021-12-27 23:15:00+00:00,2.50,1.77,1.67,1.46
2021-12-27 23:20:00+00:00,2.49,1.95,1.68,1.46
2021-12-27 23:25:00+00:00,2.49,2.13,1.68,1.47
2021-12-27 23:30:00+00:00,2.48,1.95,1.69,1.47
2021-12-27 23:35:00+00:00,2.48,1.63,1.74,1.47
2021-12-27 23:40:00+00:00,2.48,1.60,1.78,1.47
2021-12-27 23:45:00+00:00,2.48,1.72,1.83,1.46
2021-12-27 23:50:00+00:00,2.48,1.25,1.87,1.45
2021-12-27 23:55:00+00:00,2.49,1.08,1.90,1.45
2021-12-28 00:00:00+00:00,2.49,0.99,1.94,1.44
2021-12-28 00:05:00+00:00,2.50,0.59,1.94,1.44
2021-12-28 00:10:00+00:00,2.50,0.61,1.93,1.45
2021-12-28 00:15:00+00:00,2.51,1.04,1.93,1.46
2021-12-28 00:20:00+00:00,2.51,1.04,1.90,1.47
2021-12-28 00:25:00+00:00,2.50,1.25,1.86,1.49
2021-12-28 00:30:00+00:00,2.50,1.91,1.83,1.51
2021-12-28 00:35:00+00:00,2.49,2.15,1.79,1.52
2021-12-28 00:40:00+00:00,2.49,2.26,1.76,1.52
2021-12-28 00:45:00+00:00,2.48,2.47,1.72,1.51
2021-12-28 00:50:00+00:00,2.47,2.09,1.77,1.50
2021-12-28 00:55:00+00:00,2.47,1.60,1.82,1.49
2021-12-28 01:00:00+00:00,2.46,1.46,1.87,1.48
2021-12-28 01:05:00+00:00,2.46,1.24,1.92,1.47
2021-12-28 01:10:00+00:00,2.45,0.77,1.98,1.47
2021-12-28 01:15:00+00:00,2.45,0.81,2.03,1.47
2021-12-28 01:20:00+00:00,2.49,1.18,1.99,1.48
2021-12-28 01:25:00+00:00,2.54,1.20,1.95,1.49
2021-12-28 01:30:00+00:00,2.58,1.54,1.91,1.51
2021-12-28 01:35:00+00:00,2.56,2.09,1.88,1.52
2021-12-28 01:40:00+00:00,2.53,2.17,1.84,1.53
2021-12-28 01:45:00+00:00,2.51,2.09,1.81,1.54
2021-12-28 01:50:00+00:00,2.50,2.09,1.85,1.54
2021-12-28 01:55:00+00:00,2.50,1.88,1.89,1.54
2021-12-28 02:00:00+00:00,2.49,1.47,1.93,1.53
2021-12-28 02:05:00+00:00,2.49,1.16,1.97,1.52
2021-12-28 02:10:00+00:00,2.48,1.19,2.00,1.51
2021-12-28 02:15:00+00:00,2.48,1.20,2.04,1.50
2021-12-28 02:20:00+00:00,2.50,1.26,2.01,1.50
2021-12-28 02:25:00+00:00,2.52,1.54,1.99,1.49
2021-12-28 02:30:00+00:00,2.54,1.76,1.96,1.49
2021-12-28 02:35:00+00:00,2.53,1.87,1.93,1.48
2021-12-28 02:40:00+00:00,2.53,1.92,1.90,1.49
2021-12-28 02:45:00+00:00,2.52,1.75,1.87,1.49
2021-12-28 02:50:00+00:00,2.51,1.46,1.90,1.49
2021-12-28 02:55:00+00:00,2.51,1.33,1.94,1.49
2021-12-28 03:00:00+00:00,2.50,1.12,1.97,1.49
2021-12-28 03:05:00+00:00,2.50,1.10,1.98,1.50
2021-12-28 03:10:00+00:00,2.50,1.41,1.98,1.50
2021-12-28 03:15:00+00:00,2.50,1.54,1.99,1.51
2021-12-28 03:20:00+00:00,2.50,1.73,1.96,1.51
2021-12-28 03:25:00+00:00,2.50,2.07,1.92,1.51
2021-12-28 03:30:00+00:00,2.50,2.01,1.89,1.51
2021-12-28 03:35:00+00:00,2.49,1.55,1.89,1.50
2021-12-28 03:40:00+00:00,2.49,1.19,1.90,1.50
2021-12-28 03:45:00+00:00,2.48,1.13,1.90,1.48
2021-12-28 03:50:00+00:00,2.48,0.83,1.94,1.47
2021-12-28 03:55:00+00:00,2.47,0.74,1.98,1.46
2021-12-28 04:00:00+00:00,2.47,1.01,2.02,1.46
2021-12-28 04:05:00+00:00,2.49,1.17,1.97,1.46
2021-12-28 04:10:00+00:00,2.50,1.31,1.93,1.47
2021-12-28 04:15:00+00:00,2.52,1.81,1.88,1.48
2021-12-28 04:20:00+00:00,2.50,2.08,1.84,1.49
2021-12-28 04:25:00+00:00,2.49,2.15,1.80,1.49
2021-12-28 04:30:00+00:00,2.47,2.13,1.76,1.49
2021-12-28 04:35:00+00:00,2.47,2.13,1.82,1.49
2021-12-28 04:40:00+00:00,2.46,1.81,1.87,1.48
2021-12-28 04:45:00+00:00,2.46,1.53,1.93,1.46
2021-12-28 04:50:00+00:00,2.46,1.33,1.96,1.46
2021-12-28 04:55:00+00:00,2.46,1.21,1.99,1.45
2021-12-28 05:00:00+00:00,2.46,0.97,2.02,1.45
2021-12-28 05:05:00+00:00,2.48,0.91,2.00,1.45
2021-12-28 05:10:00+00:00,2.50,1.19,1.97,1.46
2021-12-28 05:15:00+00:00,2.52,1.13,1.95,1.47
2021-12-28 05:20:00+00:00,2.51,1.22,1.92,1.48
2021-12-28 05:25:00+00:00,2.49,1.55,1.89,1.49
2021-12-28 05:30:00+00:00,2.48,1.70,1.86,1.49
2021-12-28 05:35:00+00:00,2.48,1.78,1.85,1.48
2021-12-28 05:40:00+00:00,2.47,1.91,1.84,1.48
2021-12-28 05:45:00+00:00,2.47,1.79,1.83,1.47
2021-12-28 05:50:00+00:00,2.46,1.71,1.84,1.47
2021-12-28 05:55:00+00:00,2.44,1.40,1.84,1.46
2021-12-28 06:00:00+00:00,2.43,1.24,1.85,1.46
2021-12-28 06:05:00+00:00,2.44,1.32,1.87,1.46
2021-12-28 06:10:00+00:00,2.45,1.06,1.88,1.47
2021-12-28 06:15:00+00:00,2.46,0.75,1.90,1.47
2021-12-28 06:20:00+00:00,2.46,1.07,1.87,1.48
2021-12-28 06:25:00+00:00,2.45,1.20,1.84,1.48
2021-12-28 06:30:00+00:00,2.45,1.26,1.81,1.49
2021-12-28 06:35:00+00:00,2.45,1.51,1.79,1.49
2021-12-28 06:40:00+00:00,2.45,1.59,1.76,1.50
2021-12-28 06:45:00+00:00,2.45,1.37,1.74,1.51
2021-12-28 06:50:00+00:00,2.44,1.37,1.74,1.52
2021-12-28 06:55:00+00:00,2.44,1.56,1.73,1.52
2021-12-28 07:00:00+00:00,2.43,1.56,1.73,1.53
2021-12-28 07:05:00+00:00,2.43,1.52,1.73,1.53
2021-12-28 07:10:00+00:00,2.42,1.65,1.72,1.53
2021-12-28 07:15:00+00:00,2.42,1.65,1.72,1.53
2021-12-28 07:20:00+00:00,2.42,1.57,1.73,1.53
2021-12-28 07:25:00+00:00,2.43,1.41,1.74,1.53
2021-12-28 07:30:00+00:00,2.43,1.30,1.75,1.52
2021-12-28 07:35:00+00:00,2.43,1.17,1.77,1.52
2021-12-28 07:40:00+00:00,2.42,1.17,1.78,1.52
2021-12-28 07:45:00+00:00,2.42,1.29,1.80,1.52
2021-12-28 07:50:00+00:00,2.42,1.47,1.78,1.52
2021-12-28 07:55:00+00:00,2.42,1.57,1.77,1.53
2021-12-28 08:00:00+00:00,2.42,1.75,1.75,1.53
2021-12-28 08:05:00+00:00,2.42,1.83,1.73,1.54
2021-12-28 08:10:00+00:00,2.41,1.84,1.70,1.55
2021-12-28 08:15:00+00:00,2.41,1.78,1.68,1.55
2021-12-28 08:20:00+00:00,2.41,1.83,1.73,1.56
2021-12-28 08:25:00+00:00,2.40,1.79,1.77,1.57
2021-12-28 08:30:00+00:00,2.40,1.65,1.82,1.57
2021-12-28 08:35:00+00:00,2.40,1.59,1.83,1.57
2021-12-28 08:40:00+00:00,2.40,1.55,1.85,1.57
2021-12-28 08:45:00+00:00,2.40,1.41,1.86,1.56
2021-12-28 08:50:00+00:00,2.41,1.30,1.87,1.55
2021-12-28 08:55:00+00:00,2.41,1.20,1.88,1.55
2021-12-28 09:00:00+00:00,2.42,1.16,1.89,1.54
2021-12-28 09:05:00+00:00,2.42,1.35,1.88,1.54
2021-12-28 09:10:00+00:00,2.42,1.45,1.87,1.54
2021-12-28 09:15:00+00:00,2.42,1.73,1.86,1.55
2021-12-28 09:20:00+00:00,2.41,1.98,1.83,1.57
2021-12-28 09:25:00+00:00,2.41,2.13,1.81,1.58
2021-12-28 09:30:00+00:00,2.40,2.29,1.78,1.59
2021-12-28 09:35:00+00:00,2.40,2.31,1.81,1.59
2021-12-28 09:40:00+00:00,2.39,2.20,1.83,1.59
2021-12-28 09:45:00+00:00,2.39,1.89,1.86,1.58
2021-12-28 09:50:00+00:00,2.39,1.61,1.91,1.57
2021-12-28 09:55:00+00:00,2.38,1.36,1.96,1.56
2021-12-28 10:00:00+00:00,2.38,1.17,2.01,1.55
2021-12-28 10:05:00+00:00,2.41,1.06,2.01,1.54
2021-12-28 10:10:00+00:00,2.43,1.23,2.02,1.54
2021-12-28 10:15:00+00:00,2.46,1.38,2.02,1.54
2021-12-28 10:20:00+00:00,2.47,1.55,1.99,1.54
2021-12-28 10:25:00+00:00,2.47,1.79,1.95,1.54
2021-12-28 10:30:00+00:00,2.48,1.95,1.92,1.55
2021-12-28 10:35:00+00:00,2.47,1.97,1.90,1.55
2021-12-28 10:40:00+00:00,2.45,2.05,1.89,1.56
2021-12-28 10:45:00+00:00,2.44,1.97,1.87,1.56
2021-12-28 10:50:00+00:00,2.44,1.74,1.91,1.56
2021-12-28 10:55:00+00:00,2.43,1.72,1.95,1.55
2021-12-28 11:00:00+00:00,2.43,1.60,1.99,1.55
2021-12-28 11:05:00+00:00,2.44,1.42,2.01,1.54
2021-12-28 11:10:00+00:00,2.44,1.40,2.03,1.53
2021-12-28 11:15:00+00:00,2.45,1.55,2.05,1.53
2021-12-28 11:20:00+00:00,2.45,1.62,2.02,1.53
2021-12-28 11:25:00+00:00,2.45,1.70,2.00,1.52
2021-12-28 11:30:00+00:00,2.45,1.84,1.97,1.52
2021-12-28 11:35:00+00:00,2.45,1.80,1.95,1.51
2021-12-28 11:40:00+00:00,2.44,1.51,1.94,1.51
2021-12-28 11:45:00+00:00,2.44,1.46,1.92,1.50
2021-12-28 11:50:00+00:00,2.44,1.31,1.95,1.50
2021-12-28 11:55:00+00:00,2.43,1.06,1.98,1.50
2021-12-28 12:00:00+00:00,2.43,1.14,2.01,1.50
2021-12-28 12:05:00+00:00,2.43,1.36,1.98,1.50
2021-12-28 12:10:00+00:00,2.43,1.36,1.94,1.49
2021-12-28 12:15:00+00:00,2.43,1.63,1.91,1.49
2021-12-28 12:20:00+00:00,2.43,1.88,1.87,1.48
2021-12-28 12:25:00+00:00,2.43,1.85,1.84,1.48
2021-12-28 12:30:00+00:00,2.43,1.72,1.80,1.47
2021-12-28 12:35:00+00:00,2.42,1.55,1.82,1.46
2021-12-28 12:40:00+00:00,2.42,1.34,1.84,1.45
2021-12-28 12:45:00+00:00,2.41,0.99,1.86,1.44
2021-12-28 12:50:00+00:00,2.41,0.76,1.87,1.44
2021-12-28 12:55:00+00:00,2.41,0.85,1.89,1.43
2021-12-28 13:00:00+00:00,2.41,0.77,1.90,1.43
2021-12-28 13:05:00+00:00,2.42,0.95,1.86,1.43
2021-12-28 13:10:00+00:00,2.42,1.29,1.83,1.43
2021-12-28 13:15:00+00:00,2.43,1.40,1.79,1.44
2021-12-28 13:20:00+00:00,2.42,1.64,1.76,1.44
2021-12-28 13:25:00+00:00,2.42,1.90,1.73,1.44
2021-12-28 13:30:00+00:00,2.41,1.85,1.70,1.44
2021-12-28 13:35:00+00:00,2.40,1.55,1.71,1.44
2021-12-28 13:40:00+00:00,2.39,1.43,1.71,1.44
2021-12-28 13:45:00+00:00,2.38,1.28,1.72,1.43
2021-12-28 13:50:00+00:00,2.38,1.16,1.76,1.43
2021-12-28 13:55:00+00:00,2.38,1.12,1.79,1.42
2021-12-28 14:00:00+00:00,2.38,1.25,1.83,1.42
2021-12-28 14:05:00+00:00,2.39,1.29,1.80,1.42
2021-12-28 14:10:00+00:00,2.39,1.42,1.76,1.42
2021-12-28 14:15:00+00:00,2.40,1.59,1.73,1.42
2021-12-28 14:20:00+00:00,2.39,1.62,1.71,1.41
2021-12-28 14:25:00+00:00,2.39,1.54,1.69,1.41
2021-12-28 14:30:00+00:00,2.38,1.44,1.67,1.40
2021-12-28 14:35:00+00:00,2.38,1.30,1.71,1.40
2021-12-28 14:40:00+00:00,2.38,1.27,1.74,1.40
2021-12-28 14:45:00+00:00,2.38,1.11,1.78,1.41
2021-12-28 14:50:00+00:00,2.38,1.11,1.77,1.41
2021-12-28 14:55:00+00:00,2.37,1.10,1.75,1.42
2021-12-28 15:00:00+00:00,2.37,1.11,1.74,1.43
2021-12-28 15:05:00+00:00,2.37,1.07,1.72,1.43
2021-12-28 15:10:00+00:00,2.37,1.10,1.70,1.43
2021-12-28 15:15:00+00:00,2.37,1.25,1.68,1.44
2021-12-28 15:20:00+00:00,2.36,1.36,1.66,1.43
2021-12-28 15:25:00+00:00,2.36,1.48,1.63,1.43
2021-12-28 15:30:00+00:00,2.35,1.66,1.61,1.42
2021-12-28 15:35:00+00:00,2.35,1.66,1.60,1.42
2021-12-28 15:40:00+00:00,2.34,1.64,1.60,1.41
2021-12-28 15:45:00+00:00,2.34,1.54,1.59,1.41
2021-12-28 15:50:00+00:00,2.34,1.40,1.62,1.40
2021-12-28 15:55:00+00:00,2.33,1.28,1.66,1.41
2021-12-28 16:00:00+00:00,2.33,1.16,1.69,1.41
2021-12-28 16:05:00+00:00,2.33,1.24,1.70,1.42
2021-12-28 16:10:00+00:00,2.33,1.36,1.70,1.44
2021-12-28 16:15:00+00:00,2.33,1.48,1.71,1.44
2021-12-28 16:20:00+00:00,2.33,1.60,1.69,1.45
2021-12-28 16:25:00+00:00,2.34,1.67,1.66,1.45
2021-12-28 16:30:00+00:00,2.34,1.71,1.64,1.44
2021-12-28 16:35:00+00:00,2.34,1.77,1.67,1.44
2021-12-28 16:40:00+00:00,2.33,1.68,1.69,1.43
2021-12-28 16:45:00+00:00,2.33,1.68,1.72,1.42
2021-12-28 16:50:00+00:00,2.33,1.72,1.74,1.41
2021-12-28 16:55:00+00:00,2.33,1.56,1.77,1.41
2021-12-28 17:00:00+00:00,2.33,1.51,1.79,1.41
2021-12-28 17:05:00+00:00,2.33,1.51,1.80,1.42
2021-12-28 17:10:00+00:00,2.34,1.28,1.80,1.42
2021-12-28 17:15:00+00:00,2.34,1.17,1.81,1.43
2021-12-28 17:20:00+00:00,2.34,1.29,1.82,1.43
2021-12-28 17:25:00+00:00,2.34,1.33,1.82,1.43
2021-12-28 17:30:00+00:00,2.34,1.45,1.83,1.43
2021-12-28 17:35:00+00:00,2.34,1.70,1.81,1.43
2021-12-28 17:40:00+00:00,2.33,1.81,1.80,1.43
2021-12-28 17:45:00+00:00,2.33,1.79,1.78,1.43
2021-12-28 17:50:00+00:00,2.33,1.87,1.77,1.43
2021-12-28 17:55:00+00:00,2.33,1.82,1.77,1.43
2021-12-28 18:00:00+00:00,2.33,1.55,1.76,1.43
2021-12-28 18:05:00+00:00,2.33,1.42,1.80,1.43
2021-12-28 18:10:00+00:00,2.33,1.59,1.84,1.43
2021-12-28 18:15:00+00:00,2.33,1.55,1.88,1.43
2021-12-28 18:20:00+00:00,2.34,1.47,1.87,1.43
2021-12-28 18:25:00+00:00,2.34,1.57,1.86,1.43
2021-12-28 18:30:00+00:00,2.35,1.45,1.85,1.43
2021-12-28 18:35:00+00:00,2.35,1.21,1.85,1.42
2021-12-28 18:40:00+00:00,2.36,1.13,1.85,1.42
2021-12-28 18:45:00+00:00,2.36,1.04,1.85,1.41
2021-12-28 18:50:00+00:00,2.36,0.87,1.84,1.41
2021-12-28 18:55:00+00:00,2.35,1.00,1.84,1.41
2021-12-28 19:00:00+00:00,2.35,1.29,1.83,1.41
2021-12-28 19:05:00+00:00,2.35,1.46,1.81,1.41
2021-12-28 19:10:00+00:00,2.35,1.79,1.78,1.41
2021-12-28 19:15:00+00:00,2.35,2.00,1.76,1.41
2021-12-28 19:20:00+00:00,2.35,1.94,1.75,1.40
2021-12-28 19:25:00+00:00,2.34,1.58,1.73,1.40
2021-12-28 19:30:00+00:00,2.34,1.34,1.72,1.39
2021-12-28 19:35:00+00:00,2.33,1.25,1.78,1.39
2021-12-28 19:40:00+00:00,2.33,0.89,1.85,1.38
2021-12-28 19:45:00+00:00,2.32,0.78,1.91,1.38
2021-12-28 19:50:00+00:00,2.34,0.92,1.88,1.38
2021-12-28 19:55:00+00:00,2.36,1.12,1.85,1.37
2021-12-28 20:00:00+00:00,2.38,1.24,1.82,1.36
2021-12-28 20:05:00+00:00,2.37,1.49,1.79,1.36
2021-12-28 20:10:00+00:00,2.36,1.73,1.77,1.35
2021-12-28 20:15:00+00:00,2.35,1.72,1.74,1.34
2021-12-28 20:20:00+00:00,2.34,1.65,1.74,1.34
2021-12-28 20:25:00+00:00,2.34,1.73,1.75,1.33
2021-12-28 20:30:00+00:00,2.33,1.61,1.75,1.33
2021-12-28 20:35:00+00:00,2.33,1.41,1.78,1.33
2021-12-28 20:40:00+00:00,2.33,1.33,1.80,1.31
2021-12-28 20:45:00+00:00,2.33,1.27,1.83,1.30
2021-12-28 20:50:00+00:00,2.33,1.25,1.83,1.29
2021-12-28 20:55:00+00:00,2.33,1.03,1.83,1.28
2021-12-28 21:00:00+00:00,2.33,1.05,1.83,1.27
2021-12-28 21:05:00+00:00,2.33,1.19,1.81,1.27
