,"USGS 05536890: CSSC near Lemont, IL","USGS 05533600: Des Plaines River near Lemont, IL",USGS 05536085: North Branch Chicago River at N Pulaski Rd,"USGS 05536290: Little Calumet River at South Holland, IL","USGS 05536340: Midlothian Creek at Oak Forest, IL","USGS 05536500: Tinley Creek near Palos Park, IL","USGS 05536580: Stony Creek (west) near Worth, IL","USGS 05537980: Des Plaines River at Route 53 at Joliet, IL"
2020-05-28 13:49:00-06:00,4930.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 13:50:00-06:00,5120.00,nan,nan,nan,nan,nan,nan,8180.00
2020-05-28 13:51:00-06:00,5230.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 13:52:00-06:00,5250.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 13:53:00-06:00,5160.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 13:54:00-06:00,5330.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 13:55:00-06:00,5320.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 13:56:00-06:00,5420.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 13:57:00-06:00,5350.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 13:58:00-06:00,5220.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 13:59:00-06:00,5360.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:00:00-06:00,5300.00,2960.00,364.00,336.00,13.30,7.78,18.10,8940.00
2020-05-28 14:01:00-06:00,5130.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:02:00-06:00,4900.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:03:00-06:00,4860.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:04:00-06:00,4820.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:05:00-06:00,4720.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:06:00-06:00,4590.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:07:00-06:00,4580.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:08:00-06:00,4680.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:09:00-06:00,4610.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:10:00-06:00,4700.00,nan,nan,nan,nan,nan,nan,8200.00
2020-05-28 14:11:00-06:00,4800.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:12:00-06:00,4740.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:13:00-06:00,4670.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:14:00-06:00,4730.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:15:00-06:00,4800.00,2940.00,364.00,336.00,12.60,7.78,18.10,nan
2020-05-28 14:16:00-06:00,4760.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:17:00-06:00,4730.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:18:00-06:00,4790.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:19:00-06:00,4700.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:20:00-06:00,4570.00,nan,nan,nan,nan,nan,nan,7720.00
2020-05-28 14:21:00-06:00,4580.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:22:00-06:00,4570.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:23:00-06:00,4710.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:24:00-06:00,4530.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:25:00-06:00,4490.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:26:00-06:00,4380.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:27:00-06:00,4420.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:28:00-06:00,4410.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:29:00-06:00,4490.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:30:00-06:00,4550.00,2940.00,361.00,334.00,13.30,7.78,17.60,6990.00
2020-05-28 14:31:00-06:00,4450.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:32:00-06:00,4320.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:33:00-06:00,4470.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:34:00-06:00,4420.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:35:00-06:00,4530.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:36:00-06:00,4490.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:37:00-06:00,4510.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:38:00-06:00,4350.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:39:00-06:00,4290.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:40:00-06:00,4360.00,nan,nan,nan,nan,nan,nan,7120.00
2020-05-28 14:41:00-06:00,4410.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:42:00-06:00,4350.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:43:00-06:00,4400.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:44:00-06:00,4330.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:45:00-06:00,4190.00,2920.00,361.00,332.00,13.30,7.78,17.60,nan
2020-05-28 14:46:00-06:00,4340.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:47:00-06:00,4250.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:48:00-06:00,4420.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:49:00-06:00,4350.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:50:00-06:00,4340.00,nan,nan,nan,nan,nan,nan,7230.00
2020-05-28 14:51:00-06:00,4240.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:52:00-06:00,4240.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:53:00-06:00,4260.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:54:00-06:00,4240.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:55:00-06:00,4260.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:56:00-06:00,4250.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:57:00-06:00,4210.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:58:00-06:00,4190.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 14:59:00-06:00,4220.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:00:00-06:00,4290.00,2910.00,359.00,331.00,14.10,7.78,17.10,7190.00
2020-05-28 15:01:00-06:00,4210.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:02:00-06:00,4190.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:03:00-06:00,4270.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:04:00-06:00,4340.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:05:00-06:00,4410.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:06:00-06:00,4270.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:07:00-06:00,4120.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:08:00-06:00,4310.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:09:00-06:00,4250.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:10:00-06:00,4260.00,nan,nan,nan,nan,nan,nan,8260.00
2020-05-28 15:11:00-06:00,4250.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:12:00-06:00,4150.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:13:00-06:00,4100.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:14:00-06:00,4060.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:15:00-06:00,4350.00,2890.00,357.00,329.00,14.90,7.78,17.10,nan
2020-05-28 15:16:00-06:00,4450.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:17:00-06:00,4310.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:18:00-06:00,3970.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:19:00-06:00,4020.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:20:00-06:00,4380.00,nan,nan,nan,nan,nan,nan,7960.00
2020-05-28 15:21:00-06:00,4360.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:22:00-06:00,4180.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:23:00-06:00,4160.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:24:00-06:00,4260.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:25:00-06:00,4270.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:26:00-06:00,4180.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:27:00-06:00,4010.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:28:00-06:00,4230.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:29:00-06:00,4210.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:30:00-06:00,3990.00,2920.00,357.00,328.00,13.30,7.78,17.10,7080.00
2020-05-28 15:31:00-06:00,4140.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:32:00-06:00,4290.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:33:00-06:00,4110.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:34:00-06:00,3960.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:35:00-06:00,4060.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:36:00-06:00,4000.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:37:00-06:00,4130.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:38:00-06:00,3940.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:39:00-06:00,3940.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:40:00-06:00,3980.00,nan,nan,nan,nan,nan,nan,7170.00
2020-05-28 15:41:00-06:00,4070.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:42:00-06:00,4070.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:43:00-06:00,3970.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:44:00-06:00,3800.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:45:00-06:00,3830.00,2910.00,357.00,329.00,13.30,7.78,17.10,nan
2020-05-28 15:46:00-06:00,6100.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:47:00-06:00,5910.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:48:00-06:00,4320.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:49:00-06:00,4370.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:50:00-06:00,4400.00,nan,nan,nan,nan,nan,nan,7020.00
2020-05-28 15:51:00-06:00,4470.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:52:00-06:00,4320.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:53:00-06:00,4520.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:54:00-06:00,4700.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:55:00-06:00,4180.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:56:00-06:00,4990.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:57:00-06:00,4930.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:58:00-06:00,4420.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 15:59:00-06:00,5140.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:00:00-06:00,5060.00,2910.00,355.00,326.00,13.30,7.78,16.60,7190.00
2020-05-28 16:01:00-06:00,4760.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:02:00-06:00,4900.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:03:00-06:00,4830.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:04:00-06:00,4890.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:05:00-06:00,5310.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:06:00-06:00,5200.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:07:00-06:00,5150.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:08:00-06:00,5130.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:09:00-06:00,5190.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:10:00-06:00,5120.00,nan,nan,nan,nan,nan,nan,7870.00
2020-05-28 16:11:00-06:00,5040.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:12:00-06:00,5440.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:13:00-06:00,5320.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:14:00-06:00,5310.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:15:00-06:00,5250.00,2880.00,355.00,324.00,14.90,7.78,16.60,nan
2020-05-28 16:16:00-06:00,5340.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:17:00-06:00,5580.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:18:00-06:00,5630.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:19:00-06:00,5720.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:20:00-06:00,5220.00,nan,nan,nan,nan,nan,nan,7580.00
2020-05-28 16:21:00-06:00,5080.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:22:00-06:00,5220.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:23:00-06:00,5220.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:24:00-06:00,4980.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:25:00-06:00,4770.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:26:00-06:00,5000.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:27:00-06:00,4700.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:28:00-06:00,4810.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:29:00-06:00,4790.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:30:00-06:00,4850.00,2900.00,353.00,324.00,13.30,7.78,16.60,6840.00
2020-05-28 16:31:00-06:00,4610.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:32:00-06:00,4700.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:33:00-06:00,4740.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:34:00-06:00,4860.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:35:00-06:00,4520.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:36:00-06:00,4520.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:37:00-06:00,4830.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:38:00-06:00,4690.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:39:00-06:00,4730.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:40:00-06:00,4750.00,nan,nan,nan,nan,nan,nan,6410.00
2020-05-28 16:41:00-06:00,4510.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:42:00-06:00,4960.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:43:00-06:00,4650.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:44:00-06:00,4720.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:45:00-06:00,4850.00,2860.00,353.00,323.00,14.90,7.78,16.20,nan
2020-05-28 16:46:00-06:00,4790.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:47:00-06:00,4650.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:48:00-06:00,4920.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:49:00-06:00,4670.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:50:00-06:00,4900.00,nan,nan,nan,nan,nan,nan,6950.00
2020-05-28 16:51:00-06:00,4670.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:52:00-06:00,5200.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:53:00-06:00,4770.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:54:00-06:00,3890.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:55:00-06:00,3930.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:56:00-06:00,5220.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:57:00-06:00,4880.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:58:00-06:00,4940.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 16:59:00-06:00,4600.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:00:00-06:00,4250.00,2880.00,351.00,321.00,14.10,7.78,16.20,7920.00
2020-05-28 17:01:00-06:00,4410.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:02:00-06:00,4740.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:03:00-06:00,4570.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:04:00-06:00,4710.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:05:00-06:00,4670.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:06:00-06:00,4840.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:07:00-06:00,4960.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:08:00-06:00,4850.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:09:00-06:00,4720.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:10:00-06:00,4850.00,nan,nan,nan,nan,nan,nan,8960.00
2020-05-28 17:11:00-06:00,4890.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:12:00-06:00,4860.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:13:00-06:00,4920.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:14:00-06:00,5120.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:15:00-06:00,4570.00,2870.00,349.00,321.00,16.70,7.78,16.20,nan
2020-05-28 17:16:00-06:00,4840.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:17:00-06:00,4750.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:18:00-06:00,4790.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:19:00-06:00,5000.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:20:00-06:00,4980.00,nan,nan,nan,nan,nan,nan,6900.00
2020-05-28 17:21:00-06:00,4760.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:22:00-06:00,4750.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:23:00-06:00,4710.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:24:00-06:00,4590.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:25:00-06:00,4620.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:26:00-06:00,4570.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:27:00-06:00,4380.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:28:00-06:00,4530.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:29:00-06:00,3400.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:30:00-06:00,4180.00,2860.00,347.00,319.00,16.70,7.78,16.20,6730.00
2020-05-28 17:31:00-06:00,4730.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:32:00-06:00,4450.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:33:00-06:00,4870.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:34:00-06:00,4100.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:35:00-06:00,4620.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:36:00-06:00,3930.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:37:00-06:00,4360.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:38:00-06:00,4420.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:39:00-06:00,4180.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:40:00-06:00,4180.00,nan,nan,nan,nan,nan,nan,6540.00
2020-05-28 17:41:00-06:00,4650.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:42:00-06:00,4180.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:43:00-06:00,4080.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:44:00-06:00,4440.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:45:00-06:00,4630.00,2860.00,347.00,318.00,16.70,7.78,16.20,nan
2020-05-28 17:46:00-06:00,4890.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:47:00-06:00,4570.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:48:00-06:00,4190.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:49:00-06:00,4260.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:50:00-06:00,4540.00,nan,nan,nan,nan,nan,nan,6910.00
2020-05-28 17:51:00-06:00,4690.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:52:00-06:00,4330.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:53:00-06:00,4140.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:54:00-06:00,4440.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:55:00-06:00,4670.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:56:00-06:00,4370.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:57:00-06:00,4330.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:58:00-06:00,4410.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 17:59:00-06:00,4170.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:00:00-06:00,4410.00,2850.00,343.00,316.00,16.70,7.12,15.70,7020.00
2020-05-28 18:01:00-06:00,4440.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:02:00-06:00,4670.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:03:00-06:00,4620.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:04:00-06:00,4650.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:05:00-06:00,4510.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:06:00-06:00,4580.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:07:00-06:00,4730.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:08:00-06:00,4770.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:09:00-06:00,4620.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:10:00-06:00,4660.00,nan,nan,nan,nan,nan,nan,7170.00
2020-05-28 18:11:00-06:00,4740.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:12:00-06:00,4610.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:13:00-06:00,4630.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:14:00-06:00,4670.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:15:00-06:00,4580.00,2840.00,345.00,316.00,19.70,7.12,16.20,nan
2020-05-28 18:16:00-06:00,4880.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:17:00-06:00,5030.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:18:00-06:00,5010.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:19:00-06:00,5000.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:20:00-06:00,4870.00,nan,nan,nan,nan,nan,nan,6950.00
2020-05-28 18:21:00-06:00,5020.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:22:00-06:00,5150.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:23:00-06:00,5270.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:24:00-06:00,5140.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:25:00-06:00,5200.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:26:00-06:00,5150.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:27:00-06:00,5310.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:28:00-06:00,5410.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:29:00-06:00,5430.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:30:00-06:00,5390.00,2820.00,343.00,314.00,17.70,7.78,15.70,8030.00
2020-05-28 18:31:00-06:00,5590.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:32:00-06:00,5640.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:33:00-06:00,5780.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:34:00-06:00,5350.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:35:00-06:00,5190.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:36:00-06:00,4960.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:37:00-06:00,4970.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:38:00-06:00,5180.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:39:00-06:00,4900.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:40:00-06:00,4780.00,nan,nan,nan,nan,nan,nan,7450.00
2020-05-28 18:41:00-06:00,4700.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:42:00-06:00,4320.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:43:00-06:00,4540.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:44:00-06:00,4430.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:45:00-06:00,4370.00,2820.00,343.00,314.00,18.70,7.78,15.70,nan
2020-05-28 18:46:00-06:00,4620.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:47:00-06:00,4300.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:48:00-06:00,4590.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:49:00-06:00,4620.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:50:00-06:00,4620.00,nan,nan,nan,nan,nan,nan,6840.00
2020-05-28 18:51:00-06:00,4690.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:52:00-06:00,5040.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:53:00-06:00,4720.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:54:00-06:00,4810.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:55:00-06:00,4610.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:56:00-06:00,4850.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:57:00-06:00,4820.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:58:00-06:00,4860.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 18:59:00-06:00,4810.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 19:00:00-06:00,4770.00,2820.00,343.00,316.00,25.80,9.81,15.70,6740.00
2020-05-28 19:01:00-06:00,5210.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 19:02:00-06:00,4870.00,nan,nan,nan,nan,nan,nan,nan
2020-05-28 19:03:00-06:00,4670.00,nan,nan,nan,nan,nan,nan,nan
