datetimeUTC,"USGS 04092677: Grand Calumet River at Industrial Hwy at Gary, IN","USGS 04092750: Indiana Harbor Canal at East Chicago, IN","USGS 05536357: Grand Calumet River at Hohman Ave at Hammond, IN"
2020-07-07 05:50:00+00:00,4.89,3.91,1.76
2020-07-07 05:55:00+00:00,4.89,3.87,1.75
2020-07-07 06:00:00+00:00,4.89,3.82,1.75
2020-07-07 06:05:00+00:00,4.89,3.79,1.75
2020-07-07 06:10:00+00:00,4.89,3.87,1.76
2020-07-07 06:15:00+00:00,4.89,3.81,1.76
2020-07-07 06:20:00+00:00,4.89,3.79,1.76
2020-07-07 06:25:00+00:00,4.89,3.82,1.76
2020-07-07 06:30:00+00:00,4.89,3.80,1.76
2020-07-07 06:35:00+00:00,4.89,3.74,1.76
2020-07-07 06:40:00+00:00,4.89,3.77,1.76
2020-07-07 06:45:00+00:00,4.89,3.67,1.76
2020-07-07 06:50:00+00:00,4.89,3.55,1.76
2020-07-07 06:55:00+00:00,4.89,3.60,1.76
2020-07-07 07:00:00+00:00,4.89,3.69,1.76
2020-07-07 07:05:00+00:00,4.89,3.73,1.76
2020-07-07 07:10:00+00:00,4.89,3.79,1.76
2020-07-07 07:15:00+00:00,4.89,3.95,1.76
2020-07-07 07:20:00+00:00,4.89,4.03,1.76
2020-07-07 07:25:00+00:00,4.89,3.95,1.76
2020-07-07 07:30:00+00:00,4.89,3.97,1.76
2020-07-07 07:35:00+00:00,4.89,3.96,1.76
2020-07-07 07:40:00+00:00,4.89,3.79,1.76
2020-07-07 07:45:00+00:00,4.89,3.73,1.76
2020-07-07 07:50:00+00:00,4.89,3.76,1.76
2020-07-07 07:55:00+00:00,4.88,3.68,1.76
2020-07-07 08:00:00+00:00,4.88,3.67,1.76
2020-07-07 08:05:00+00:00,4.88,3.81,1.76
2020-07-07 08:10:00+00:00,4.89,3.86,1.76
2020-07-07 08:15:00+00:00,4.89,3.84,1.76
2020-07-07 08:20:00+00:00,4.89,3.95,1.76
2020-07-07 08:25:00+00:00,4.89,4.07,1.76
2020-07-07 08:30:00+00:00,4.89,3.96,1.76
2020-07-07 08:35:00+00:00,4.89,3.93,1.76
2020-07-07 08:40:00+00:00,4.88,3.98,1.75
2020-07-07 08:45:00+00:00,4.88,3.91,1.75
2020-07-07 08:50:00+00:00,4.88,3.83,1.75
2020-07-07 08:55:00+00:00,4.88,3.90,1.74
2020-07-07 09:00:00+00:00,4.88,3.94,1.74
2020-07-07 09:05:00+00:00,4.88,3.97,1.74
2020-07-07 09:10:00+00:00,4.88,4.01,1.74
2020-07-07 09:15:00+00:00,4.88,4.15,1.74
2020-07-07 09:20:00+00:00,4.88,4.06,1.74
2020-07-07 09:25:00+00:00,4.89,3.95,1.75
2020-07-07 09:30:00+00:00,4.89,3.87,1.75
2020-07-07 09:35:00+00:00,4.89,3.79,1.75
2020-07-07 09:40:00+00:00,4.89,3.69,1.75
2020-07-07 09:45:00+00:00,4.89,3.72,1.75
2020-07-07 09:50:00+00:00,4.89,3.74,1.75
2020-07-07 09:55:00+00:00,4.90,3.78,1.75
2020-07-07 10:00:00+00:00,4.90,3.84,1.75
2020-07-07 10:05:00+00:00,4.90,3.77,1.75
2020-07-07 10:10:00+00:00,4.90,3.72,1.75
2020-07-07 10:15:00+00:00,4.90,3.75,1.75
2020-07-07 10:20:00+00:00,4.90,3.69,1.75
2020-07-07 10:25:00+00:00,4.90,3.67,1.76
2020-07-07 10:30:00+00:00,4.90,3.74,1.76
2020-07-07 10:35:00+00:00,4.90,3.82,1.76
2020-07-07 10:40:00+00:00,4.90,3.87,1.76
2020-07-07 10:45:00+00:00,4.90,3.92,1.76
2020-07-07 10:50:00+00:00,4.90,3.91,1.76
2020-07-07 10:55:00+00:00,4.90,3.87,1.76
2020-07-07 11:00:00+00:00,4.90,3.79,1.76
2020-07-07 11:05:00+00:00,4.90,3.84,1.76
2020-07-07 11:10:00+00:00,4.90,3.87,1.76
2020-07-07 11:15:00+00:00,4.90,3.87,1.76
2020-07-07 11:20:00+00:00,4.90,3.99,1.76
2020-07-07 11:25:00+00:00,4.90,4.07,1.75
2020-07-07 11:30:00+00:00,4.90,4.07,1.75
2020-07-07 11:35:00+00:00,4.90,4.03,1.75
2020-07-07 11:40:00+00:00,4.90,3.98,1.75
2020-07-07 11:45:00+00:00,4.90,3.87,1.75
2020-07-07 11:50:00+00:00,4.90,3.75,1.75
2020-07-07 11:55:00+00:00,4.90,3.71,1.75
2020-07-07 12:00:00+00:00,4.90,3.77,1.75
2020-07-07 12:05:00+00:00,4.90,3.82,1.75
2020-07-07 12:10:00+00:00,4.90,3.90,1.76
2020-07-07 12:15:00+00:00,4.90,3.97,1.76
2020-07-07 12:20:00+00:00,4.91,4.05,1.76
2020-07-07 12:25:00+00:00,4.91,4.07,1.76
2020-07-07 12:30:00+00:00,4.92,3.99,1.76
2020-07-07 12:35:00+00:00,4.92,3.86,1.76
2020-07-07 12:40:00+00:00,4.91,3.68,1.76
2020-07-07 12:45:00+00:00,4.91,3.67,1.76
2020-07-07 12:50:00+00:00,4.91,3.56,1.76
2020-07-07 12:55:00+00:00,4.91,3.54,1.76
2020-07-07 13:00:00+00:00,4.91,3.63,1.76
2020-07-07 13:05:00+00:00,4.91,3.67,1.76
2020-07-07 13:10:00+00:00,4.92,3.71,1.77
2020-07-07 13:15:00+00:00,4.92,3.78,1.77
2020-07-07 13:20:00+00:00,4.92,3.88,1.77
2020-07-07 13:25:00+00:00,4.92,3.83,1.77
2020-07-07 13:30:00+00:00,4.92,3.80,1.77
2020-07-07 13:35:00+00:00,4.92,3.74,1.77
2020-07-07 13:40:00+00:00,4.92,3.66,1.77
2020-07-07 13:45:00+00:00,4.92,3.55,1.77
2020-07-07 13:50:00+00:00,4.92,3.54,1.77
2020-07-07 13:55:00+00:00,4.91,3.49,1.77
2020-07-07 14:00:00+00:00,4.91,3.51,1.77
2020-07-07 14:05:00+00:00,4.91,3.58,1.77
2020-07-07 14:10:00+00:00,4.92,3.70,1.77
2020-07-07 14:15:00+00:00,4.92,3.71,1.77
2020-07-07 14:20:00+00:00,4.92,3.61,1.77
2020-07-07 14:25:00+00:00,4.91,3.63,1.77
2020-07-07 14:30:00+00:00,4.91,3.60,1.77
2020-07-07 14:35:00+00:00,4.91,3.52,1.77
2020-07-07 14:40:00+00:00,4.91,3.54,1.76
2020-07-07 14:45:00+00:00,4.91,3.60,1.76
2020-07-07 14:50:00+00:00,4.91,3.69,1.76
2020-07-07 14:55:00+00:00,4.90,3.79,1.75
2020-07-07 15:00:00+00:00,4.90,3.85,1.75
2020-07-07 15:05:00+00:00,4.90,3.91,1.75
2020-07-07 15:10:00+00:00,4.90,3.95,1.75
2020-07-07 15:15:00+00:00,4.90,3.86,1.75
2020-07-07 15:20:00+00:00,4.90,3.82,1.75
2020-07-07 15:25:00+00:00,4.89,3.74,1.74
2020-07-07 15:30:00+00:00,4.89,3.61,1.74
2020-07-07 15:35:00+00:00,4.89,3.54,1.74
2020-07-07 15:40:00+00:00,4.89,3.54,1.74
2020-07-07 15:45:00+00:00,4.89,3.47,1.74
2020-07-07 15:50:00+00:00,4.89,3.53,1.74
2020-07-07 15:55:00+00:00,4.89,3.66,1.73
2020-07-07 16:00:00+00:00,4.89,3.74,1.73
2020-07-07 16:05:00+00:00,4.89,3.83,1.73
2020-07-07 16:10:00+00:00,4.89,3.99,1.73
2020-07-07 16:15:00+00:00,4.89,4.02,1.73
2020-07-07 16:20:00+00:00,4.89,3.98,1.73
2020-07-07 16:25:00+00:00,4.88,4.03,1.73
2020-07-07 16:30:00+00:00,4.88,3.91,1.73
2020-07-07 16:35:00+00:00,4.88,3.66,1.73
2020-07-07 16:40:00+00:00,4.88,3.63,1.72
2020-07-07 16:45:00+00:00,4.88,3.72,1.72
2020-07-07 16:50:00+00:00,4.88,3.58,1.72
2020-07-07 16:55:00+00:00,4.88,3.71,1.72
2020-07-07 17:00:00+00:00,4.88,3.91,1.72
2020-07-07 17:05:00+00:00,4.88,3.92,1.72
2020-07-07 17:10:00+00:00,4.88,3.96,1.72
2020-07-07 17:15:00+00:00,4.88,4.01,1.72
2020-07-07 17:20:00+00:00,4.88,3.95,1.72
2020-07-07 17:25:00+00:00,4.88,3.86,1.72
2020-07-07 17:30:00+00:00,4.88,3.88,1.72
2020-07-07 17:35:00+00:00,4.88,3.76,1.72
2020-07-07 17:40:00+00:00,4.88,3.76,1.72
2020-07-07 17:45:00+00:00,4.88,3.87,1.72
2020-07-07 17:50:00+00:00,4.88,3.90,1.72
2020-07-07 17:55:00+00:00,4.88,3.90,1.73
2020-07-07 18:00:00+00:00,4.88,3.86,1.73
2020-07-07 18:05:00+00:00,4.88,3.91,1.73
2020-07-07 18:10:00+00:00,4.88,3.95,1.73
2020-07-07 18:15:00+00:00,4.88,3.89,1.73
2020-07-07 18:20:00+00:00,4.88,3.75,1.73
2020-07-07 18:25:00+00:00,4.87,3.71,1.74
2020-07-07 18:30:00+00:00,4.87,3.80,1.74
2020-07-07 18:35:00+00:00,4.87,3.71,1.74
2020-07-07 18:40:00+00:00,4.88,3.73,1.74
2020-07-07 18:45:00+00:00,4.88,3.81,1.74
2020-07-07 18:50:00+00:00,4.88,3.81,1.74
2020-07-07 18:55:00+00:00,4.88,3.79,1.74
2020-07-07 19:00:00+00:00,4.88,3.86,1.74
2020-07-07 19:05:00+00:00,4.88,3.94,1.74
2020-07-07 19:10:00+00:00,4.88,3.99,1.75
2020-07-07 19:15:00+00:00,4.88,3.96,1.75
2020-07-07 19:20:00+00:00,4.88,4.02,1.75
2020-07-07 19:25:00+00:00,4.88,4.01,1.75
2020-07-07 19:30:00+00:00,4.88,3.95,1.75
2020-07-07 19:35:00+00:00,4.88,3.89,1.75
2020-07-07 19:40:00+00:00,4.88,3.76,1.75
2020-07-07 19:45:00+00:00,4.88,3.75,1.75
2020-07-07 19:50:00+00:00,4.88,3.68,1.75
2020-07-07 19:55:00+00:00,4.88,3.68,1.76
2020-07-07 20:00:00+00:00,4.88,3.76,1.76
2020-07-07 20:05:00+00:00,4.88,3.83,1.76
2020-07-07 20:10:00+00:00,4.89,3.95,1.76
2020-07-07 20:15:00+00:00,4.89,4.05,1.76
2020-07-07 20:20:00+00:00,4.89,4.15,1.76
2020-07-07 20:25:00+00:00,4.89,4.08,1.76
2020-07-07 20:30:00+00:00,4.89,4.02,1.76
2020-07-07 20:35:00+00:00,4.89,3.95,1.76
2020-07-07 20:40:00+00:00,4.89,3.74,1.76
2020-07-07 20:45:00+00:00,4.89,3.63,1.76
2020-07-07 20:50:00+00:00,4.89,3.68,1.76
2020-07-07 20:55:00+00:00,4.89,3.74,1.76
2020-07-07 21:00:00+00:00,4.89,3.78,1.76
2020-07-07 21:05:00+00:00,4.89,3.95,1.76
2020-07-07 21:10:00+00:00,4.90,4.04,1.77
2020-07-07 21:15:00+00:00,4.90,4.11,1.77
2020-07-07 21:20:00+00:00,4.90,4.10,1.77
2020-07-07 21:25:00+00:00,4.90,3.96,1.77
2020-07-07 21:30:00+00:00,4.90,3.75,1.77
2020-07-07 21:35:00+00:00,4.90,3.64,1.77
2020-07-07 21:40:00+00:00,4.90,3.58,1.77
2020-07-07 21:45:00+00:00,4.90,3.55,1.77
2020-07-07 21:50:00+00:00,4.90,3.63,1.77
2020-07-07 21:55:00+00:00,4.91,3.75,1.77
2020-07-07 22:00:00+00:00,4.91,3.90,1.77
2020-07-07 22:05:00+00:00,4.91,3.92,1.77
2020-07-07 22:10:00+00:00,4.92,3.88,1.77
2020-07-07 22:15:00+00:00,4.92,3.87,1.77
2020-07-07 22:20:00+00:00,4.92,3.78,1.77
2020-07-07 22:25:00+00:00,4.92,3.66,1.77
2020-07-07 22:30:00+00:00,4.92,3.62,1.77
2020-07-07 22:35:00+00:00,4.92,3.66,1.77
2020-07-07 22:40:00+00:00,4.91,3.75,1.77
2020-07-07 22:45:00+00:00,4.91,3.82,1.77
2020-07-07 22:50:00+00:00,4.91,3.91,1.77
2020-07-07 22:55:00+00:00,4.91,4.04,1.77
2020-07-07 23:00:00+00:00,4.91,3.99,1.77
2020-07-07 23:05:00+00:00,4.91,4.15,1.77
2020-07-07 23:10:00+00:00,4.92,4.00,1.77
2020-07-07 23:15:00+00:00,4.92,3.84,1.77
2020-07-07 23:20:00+00:00,4.92,3.72,1.77
2020-07-07 23:25:00+00:00,4.92,3.66,1.77
2020-07-07 23:30:00+00:00,4.92,3.59,1.77
2020-07-07 23:35:00+00:00,4.92,3.59,1.77
2020-07-07 23:40:00+00:00,4.92,3.62,1.77
2020-07-07 23:45:00+00:00,4.92,3.71,1.77
2020-07-07 23:50:00+00:00,4.92,3.77,1.77
2020-07-07 23:55:00+00:00,4.92,3.84,1.77
2020-07-08 00:00:00+00:00,4.92,3.86,1.77
2020-07-08 00:05:00+00:00,4.92,3.91,1.77
2020-07-08 00:10:00+00:00,4.92,3.79,1.77
2020-07-08 00:15:00+00:00,4.92,3.64,1.77
2020-07-08 00:20:00+00:00,4.92,3.60,1.77
2020-07-08 00:25:00+00:00,4.91,3.47,1.77
2020-07-08 00:30:00+00:00,4.91,3.40,1.77
2020-07-08 00:35:00+00:00,4.91,3.37,1.77
2020-07-08 00:40:00+00:00,4.91,3.51,1.77
2020-07-08 00:45:00+00:00,4.91,3.61,1.77
2020-07-08 00:50:00+00:00,4.91,3.79,1.77
2020-07-08 00:55:00+00:00,4.91,3.98,1.77
2020-07-08 01:00:00+00:00,4.91,4.01,1.77
2020-07-08 01:05:00+00:00,4.91,3.96,1.77
2020-07-08 01:10:00+00:00,4.90,3.80,1.76
2020-07-08 01:15:00+00:00,4.90,3.71,1.76
2020-07-08 01:20:00+00:00,4.90,3.57,1.76
2020-07-08 01:25:00+00:00,4.89,3.59,1.76
2020-07-08 01:30:00+00:00,4.89,3.64,1.76
2020-07-08 01:35:00+00:00,4.89,3.67,1.76
2020-07-08 01:40:00+00:00,4.89,3.80,1.75
2020-07-08 01:45:00+00:00,4.89,3.95,1.75
2020-07-08 01:50:00+00:00,4.89,4.03,1.75
2020-07-08 01:55:00+00:00,4.90,3.96,1.75
2020-07-08 02:00:00+00:00,4.90,3.91,1.75
2020-07-08 02:05:00+00:00,4.90,3.91,1.75
2020-07-08 02:10:00+00:00,4.89,3.79,1.75
2020-07-08 02:15:00+00:00,4.89,3.70,1.75
2020-07-08 02:20:00+00:00,4.89,3.71,1.75
2020-07-08 02:25:00+00:00,4.89,3.69,1.75
2020-07-08 02:30:00+00:00,4.89,3.79,1.75
2020-07-08 02:35:00+00:00,4.89,3.91,1.75
2020-07-08 02:40:00+00:00,4.89,4.02,1.75
2020-07-08 02:45:00+00:00,4.89,4.11,1.75
2020-07-08 02:50:00+00:00,4.89,4.32,1.75
2020-07-08 02:55:00+00:00,4.89,4.29,1.75
2020-07-08 03:00:00+00:00,4.89,4.30,1.75
2020-07-08 03:05:00+00:00,4.89,4.25,1.75
2020-07-08 03:10:00+00:00,4.90,3.89,1.75
2020-07-08 03:15:00+00:00,4.90,3.68,1.75
2020-07-08 03:20:00+00:00,4.90,3.47,1.75
2020-07-08 03:25:00+00:00,4.90,3.47,1.76
2020-07-08 03:30:00+00:00,4.90,3.47,1.76
2020-07-08 03:35:00+00:00,4.91,3.63,1.76
2020-07-08 03:40:00+00:00,4.91,3.87,1.77
2020-07-08 03:45:00+00:00,4.92,4.03,1.77
2020-07-08 03:50:00+00:00,4.92,4.09,1.77
2020-07-08 03:55:00+00:00,4.93,4.08,1.78
2020-07-08 04:00:00+00:00,4.93,4.09,1.78
2020-07-08 04:05:00+00:00,4.93,3.89,1.78
2020-07-08 04:10:00+00:00,4.93,3.67,1.79
2020-07-08 04:15:00+00:00,4.93,3.71,1.79
2020-07-08 04:20:00+00:00,4.93,3.72,1.79
2020-07-08 04:25:00+00:00,4.93,3.67,1.79
2020-07-08 04:30:00+00:00,4.93,3.69,1.79
2020-07-08 04:35:00+00:00,4.93,3.70,1.79
2020-07-08 04:40:00+00:00,4.94,3.63,1.80
2020-07-08 04:45:00+00:00,4.94,3.74,1.80
2020-07-08 04:50:00+00:00,4.94,3.74,1.80
2020-07-08 04:55:00+00:00,4.94,3.68,1.81
2020-07-08 05:00:00+00:00,4.94,3.72,1.81
2020-07-08 05:05:00+00:00,4.94,3.79,1.81
2020-07-08 05:10:00+00:00,4.94,3.70,1.81
2020-07-08 05:15:00+00:00,4.94,3.74,1.81
2020-07-08 05:20:00+00:00,4.94,3.74,1.81
2020-07-08 05:25:00+00:00,4.94,3.60,1.82
2020-07-08 05:30:00+00:00,4.94,3.59,1.82
2020-07-08 05:35:00+00:00,4.94,3.55,1.82
2020-07-08 05:40:00+00:00,4.94,3.38,1.82
2020-07-08 05:45:00+00:00,4.94,3.46,1.82
2020-07-08 05:50:00+00:00,4.94,3.57,1.82
2020-07-08 05:55:00+00:00,4.94,3.59,1.82
2020-07-08 06:00:00+00:00,4.94,3.70,1.82
2020-07-08 06:05:00+00:00,4.94,3.88,1.82
2020-07-08 06:10:00+00:00,4.94,3.95,1.81
2020-07-08 06:15:00+00:00,4.94,3.98,1.81
2020-07-08 06:20:00+00:00,4.94,4.02,1.81
2020-07-08 06:25:00+00:00,4.93,4.11,1.81
2020-07-08 06:30:00+00:00,4.93,4.11,1.81
2020-07-08 06:35:00+00:00,4.93,4.15,1.81
2020-07-08 06:40:00+00:00,4.93,4.20,1.81
2020-07-08 06:45:00+00:00,4.93,4.15,1.81
2020-07-08 06:50:00+00:00,4.93,4.14,1.81
2020-07-08 06:55:00+00:00,4.93,4.08,1.80
2020-07-08 07:00:00+00:00,4.93,3.95,1.80
2020-07-08 07:05:00+00:00,4.93,3.87,1.80
2020-07-08 07:10:00+00:00,4.93,3.86,1.81
2020-07-08 07:15:00+00:00,4.93,3.74,1.81
2020-07-08 07:20:00+00:00,4.93,3.71,1.81
2020-07-08 07:25:00+00:00,4.94,3.83,1.81
2020-07-08 07:30:00+00:00,4.94,3.96,1.81
2020-07-08 07:35:00+00:00,4.94,4.07,1.81
2020-07-08 07:40:00+00:00,4.95,4.16,1.82
2020-07-08 07:45:00+00:00,4.95,4.12,1.82
2020-07-08 07:50:00+00:00,4.95,4.07,1.82
2020-07-08 07:55:00+00:00,4.95,3.99,1.83
2020-07-08 08:00:00+00:00,4.95,3.78,1.83
2020-07-08 08:05:00+00:00,4.95,3.67,1.83
2020-07-08 08:10:00+00:00,4.95,3.63,1.83
2020-07-08 08:15:00+00:00,4.95,3.59,1.83
2020-07-08 08:20:00+00:00,4.95,3.56,1.83
2020-07-08 08:25:00+00:00,4.95,3.67,1.84
2020-07-08 08:30:00+00:00,4.95,3.79,1.84
2020-07-08 08:35:00+00:00,4.95,3.87,1.84
2020-07-08 08:40:00+00:00,4.95,3.96,1.84
2020-07-08 08:45:00+00:00,4.95,3.99,1.84
2020-07-08 08:50:00+00:00,4.95,4.02,1.84
2020-07-08 08:55:00+00:00,4.95,4.01,1.84
2020-07-08 09:00:00+00:00,4.95,3.94,1.84
2020-07-08 09:05:00+00:00,4.95,3.79,1.84
2020-07-08 09:10:00+00:00,4.94,3.74,1.84
2020-07-08 09:15:00+00:00,4.94,3.75,1.84
2020-07-08 09:20:00+00:00,4.94,3.73,1.84
2020-07-08 09:25:00+00:00,4.94,3.79,1.83
2020-07-08 09:30:00+00:00,4.94,3.87,1.83
2020-07-08 09:35:00+00:00,4.94,3.82,1.83
2020-07-08 09:40:00+00:00,4.94,3.75,1.82
2020-07-08 09:45:00+00:00,4.94,3.79,1.82
2020-07-08 09:50:00+00:00,4.94,3.75,1.82
2020-07-08 09:55:00+00:00,4.94,3.69,1.82
2020-07-08 10:00:00+00:00,4.94,3.80,1.82
2020-07-08 10:05:00+00:00,4.94,3.87,1.82
2020-07-08 10:10:00+00:00,4.93,3.87,1.81
2020-07-08 10:15:00+00:00,4.93,3.94,1.81
2020-07-08 10:20:00+00:00,4.93,3.96,1.81
2020-07-08 10:25:00+00:00,4.93,3.89,1.81
2020-07-08 10:30:00+00:00,4.93,3.78,1.81
2020-07-08 10:35:00+00:00,4.93,3.75,1.81
2020-07-08 10:40:00+00:00,4.93,3.73,1.81
2020-07-08 10:45:00+00:00,4.93,3.74,1.81
2020-07-08 10:50:00+00:00,4.93,3.79,1.81
2020-07-08 10:55:00+00:00,4.92,3.88,1.80
2020-07-08 11:00:00+00:00,4.92,3.97,1.80
2020-07-08 11:05:00+00:00,4.92,4.06,1.80
2020-07-08 11:10:00+00:00,4.92,4.14,1.80
2020-07-08 11:15:00+00:00,4.92,4.12,1.80
2020-07-08 11:20:00+00:00,4.92,4.11,1.80
2020-07-08 11:25:00+00:00,4.92,3.98,1.80
2020-07-08 11:30:00+00:00,4.92,3.94,1.80
2020-07-08 11:35:00+00:00,4.92,3.94,1.80
2020-07-08 11:40:00+00:00,4.91,3.88,1.80
2020-07-08 11:45:00+00:00,4.91,3.78,1.80
2020-07-08 11:50:00+00:00,4.91,3.79,1.80
2020-07-08 11:55:00+00:00,4.92,3.82,1.80
2020-07-08 12:00:00+00:00,4.92,3.80,1.80
2020-07-08 12:05:00+00:00,4.92,3.71,1.80
2020-07-08 12:10:00+00:00,4.93,3.66,1.80
2020-07-08 12:15:00+00:00,4.93,3.64,1.80
2020-07-08 12:20:00+00:00,4.93,3.60,1.80
2020-07-08 12:25:00+00:00,4.92,3.59,1.81
2020-07-08 12:30:00+00:00,4.92,3.63,1.81
2020-07-08 12:35:00+00:00,4.92,3.75,1.81
2020-07-08 12:40:00+00:00,4.92,3.78,1.81
2020-07-08 12:45:00+00:00,4.92,3.90,1.81
2020-07-08 12:50:00+00:00,4.92,4.05,1.81
2020-07-08 12:55:00+00:00,4.92,4.12,1.81
2020-07-08 13:00:00+00:00,4.92,3.99,1.81
2020-07-08 13:05:00+00:00,4.92,3.83,1.81
2020-07-08 13:10:00+00:00,4.91,3.70,1.80
2020-07-08 13:15:00+00:00,4.91,3.57,1.80
2020-07-08 13:20:00+00:00,4.91,3.50,1.80
2020-07-08 13:25:00+00:00,4.91,3.50,1.80
2020-07-08 13:30:00+00:00,4.91,3.58,1.80
2020-07-08 13:35:00+00:00,4.91,3.72,1.80
2020-07-08 13:40:00+00:00,4.91,3.79,1.80
2020-07-08 13:45:00+00:00,4.91,3.87,1.80
2020-07-08 13:50:00+00:00,4.91,3.90,1.80
2020-07-08 13:55:00+00:00,4.91,3.86,1.80
2020-07-08 14:00:00+00:00,4.91,3.80,1.80
2020-07-08 14:05:00+00:00,4.91,3.69,1.80
2020-07-08 14:10:00+00:00,4.90,3.60,1.80
2020-07-08 14:15:00+00:00,4.90,3.64,1.80
2020-07-08 14:20:00+00:00,4.90,3.71,1.80
2020-07-08 14:25:00+00:00,4.90,3.69,1.79
2020-07-08 14:30:00+00:00,4.90,3.75,1.79
2020-07-08 14:35:00+00:00,4.90,3.75,1.79
2020-07-08 14:40:00+00:00,4.90,3.66,1.79
2020-07-08 14:45:00+00:00,4.90,3.68,1.79
2020-07-08 14:50:00+00:00,4.90,3.76,1.79
2020-07-08 14:55:00+00:00,4.90,3.62,1.78
2020-07-08 15:00:00+00:00,4.90,3.62,1.78
2020-07-08 15:05:00+00:00,4.90,3.85,1.78
2020-07-08 15:10:00+00:00,4.89,3.85,1.78
2020-07-08 15:15:00+00:00,4.89,3.77,1.78
2020-07-08 15:20:00+00:00,4.89,3.80,1.78
2020-07-08 15:25:00+00:00,4.89,3.87,1.77
2020-07-08 15:30:00+00:00,4.89,3.83,1.77
2020-07-08 15:35:00+00:00,4.89,3.71,1.77
2020-07-08 15:40:00+00:00,4.89,3.68,1.77
2020-07-08 15:45:00+00:00,4.89,3.67,1.77
2020-07-08 15:50:00+00:00,4.89,3.62,1.77
2020-07-08 15:55:00+00:00,4.89,3.56,1.77
2020-07-08 16:00:00+00:00,4.89,3.63,1.77
2020-07-08 16:05:00+00:00,4.89,3.68,1.77
2020-07-08 16:10:00+00:00,4.89,3.71,1.77
2020-07-08 16:15:00+00:00,4.89,3.71,1.77
2020-07-08 16:20:00+00:00,4.89,3.83,1.77
2020-07-08 16:25:00+00:00,4.89,3.82,1.77
2020-07-08 16:30:00+00:00,4.89,3.61,1.77
2020-07-08 16:35:00+00:00,4.89,3.51,1.77
2020-07-08 16:40:00+00:00,4.88,3.60,1.76
2020-07-08 16:45:00+00:00,4.88,3.44,1.76
2020-07-08 16:50:00+00:00,4.88,3.32,1.76
2020-07-08 16:55:00+00:00,4.88,3.57,1.75
2020-07-08 17:00:00+00:00,4.88,3.63,1.75
2020-07-08 17:05:00+00:00,4.88,3.56,1.75
2020-07-08 17:10:00+00:00,4.88,3.88,1.75
2020-07-08 17:15:00+00:00,4.88,3.98,1.75
2020-07-08 17:20:00+00:00,4.88,3.99,1.75
2020-07-08 17:25:00+00:00,4.88,4.13,1.74
2020-07-08 17:30:00+00:00,4.88,4.19,1.74
2020-07-08 17:35:00+00:00,4.88,4.12,1.74
2020-07-08 17:40:00+00:00,4.87,4.15,1.73
2020-07-08 17:45:00+00:00,4.87,4.16,1.73
2020-07-08 17:50:00+00:00,4.87,4.08,1.73
2020-07-08 17:55:00+00:00,4.87,4.04,1.73
2020-07-08 18:00:00+00:00,4.87,4.04,1.73
2020-07-08 18:05:00+00:00,4.87,3.95,1.73
2020-07-08 18:10:00+00:00,4.88,3.88,1.72
2020-07-08 18:15:00+00:00,4.88,3.83,1.72
2020-07-08 18:20:00+00:00,4.88,3.94,1.72
2020-07-08 18:25:00+00:00,4.89,3.99,1.73
2020-07-08 18:30:00+00:00,4.89,3.88,1.73
2020-07-08 18:35:00+00:00,4.89,4.03,1.73
2020-07-08 18:40:00+00:00,4.89,4.01,1.73
2020-07-08 18:45:00+00:00,4.89,3.86,1.73
2020-07-08 18:50:00+00:00,4.89,3.68,1.73
2020-07-08 18:55:00+00:00,4.90,3.66,1.74
2020-07-08 19:00:00+00:00,4.90,3.55,1.74
2020-07-08 19:05:00+00:00,4.90,3.55,1.74
2020-07-08 19:10:00+00:00,4.90,3.73,1.74
2020-07-08 19:15:00+00:00,4.90,3.75,1.74
2020-07-08 19:20:00+00:00,4.90,3.83,1.74
2020-07-08 19:25:00+00:00,4.90,4.07,1.75
2020-07-08 19:30:00+00:00,4.90,4.09,1.75
2020-07-08 19:35:00+00:00,4.90,4.06,1.75
2020-07-08 19:40:00+00:00,4.90,4.06,1.75
2020-07-08 19:45:00+00:00,4.90,3.87,1.75
2020-07-08 19:50:00+00:00,4.90,3.67,1.75
2020-07-08 19:55:00+00:00,4.90,3.74,1.76
2020-07-08 20:00:00+00:00,4.90,3.70,1.76
2020-07-08 20:05:00+00:00,4.90,3.66,1.76
2020-07-08 20:10:00+00:00,4.90,3.87,1.76
2020-07-08 20:15:00+00:00,4.90,3.99,1.76
2020-07-08 20:20:00+00:00,4.91,3.94,1.76
2020-07-08 20:25:00+00:00,4.91,4.10,1.76
2020-07-08 20:30:00+00:00,4.92,4.12,1.76
2020-07-08 20:35:00+00:00,4.92,3.96,1.76
2020-07-08 20:40:00+00:00,4.92,3.89,1.76
2020-07-08 20:45:00+00:00,4.92,3.82,1.76
2020-07-08 20:50:00+00:00,4.92,3.82,1.76
2020-07-08 20:55:00+00:00,4.92,3.72,1.76
2020-07-08 21:00:00+00:00,4.92,3.83,1.76
2020-07-08 21:05:00+00:00,4.92,3.95,1.76
2020-07-08 21:10:00+00:00,4.93,3.95,1.76
2020-07-08 21:15:00+00:00,4.93,4.14,1.76
2020-07-08 21:20:00+00:00,4.93,4.25,1.76
2020-07-08 21:25:00+00:00,4.93,4.18,1.77
2020-07-08 21:30:00+00:00,4.93,4.07,1.77
2020-07-08 21:35:00+00:00,4.93,4.02,1.77
2020-07-08 21:40:00+00:00,4.93,3.87,1.77
